año,capitulo,nombre_capitulo,area,nombre_area,subtitulo,nombre_subtitulo,devengo
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,004,HOSPITAL DE QUILPUÉ,22,BIENES Y SERVICIOS DE CONSUMO,8353810740
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,004,HOSPITAL DE QUILPUÉ,23,PRESTACIONES DE SEGURIDAD SOCIAL,261740
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,004,HOSPITAL DE QUILPUÉ,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,889771216
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,005,HOSPITAL DE LA CALERA,21,GASTOS EN PERSONAL,4848723759
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,005,HOSPITAL DE LA CALERA,22,BIENES Y SERVICIOS DE CONSUMO,1355458423
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,005,HOSPITAL DE LA CALERA,23,PRESTACIONES DE SEGURIDAD SOCIAL,417970
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,005,HOSPITAL DE LA CALERA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,131119857
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,006,HOSPITAL GERIÁTRICO PAZ DE LA TARDE,21,GASTOS EN PERSONAL,2765778183
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,006,HOSPITAL GERIÁTRICO PAZ DE LA TARDE,22,BIENES Y SERVICIOS DE CONSUMO,690271575
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,006,HOSPITAL GERIÁTRICO PAZ DE LA TARDE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,5496310
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,007,HOSPITAL DE LIMACHE,21,GASTOS EN PERSONAL,5096257265
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,007,HOSPITAL DE LIMACHE,22,BIENES Y SERVICIOS DE CONSUMO,1518569625
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,007,HOSPITAL DE LIMACHE,23,PRESTACIONES DE SEGURIDAD SOCIAL,9180
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,007,HOSPITAL DE LIMACHE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,81556843
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,008,HOSPITAL DE LA LIGUA,21,GASTOS EN PERSONAL,4465719875
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,008,HOSPITAL DE LA LIGUA,22,BIENES Y SERVICIOS DE CONSUMO,1242188459
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,008,HOSPITAL DE LA LIGUA,23,PRESTACIONES DE SEGURIDAD SOCIAL,1417877
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,008,HOSPITAL DE LA LIGUA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,266962979
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,009,HOSPITAL CABILDO,21,GASTOS EN PERSONAL,1867581766
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,009,HOSPITAL CABILDO,22,BIENES Y SERVICIOS DE CONSUMO,694441265
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,009,HOSPITAL CABILDO,23,PRESTACIONES DE SEGURIDAD SOCIAL,131070
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,009,HOSPITAL CABILDO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,29173533
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,010,HOSPITAL PETORCA,21,GASTOS EN PERSONAL,1446527825
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,010,HOSPITAL PETORCA,22,BIENES Y SERVICIOS DE CONSUMO,392999479
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,010,HOSPITAL PETORCA,23,PRESTACIONES DE SEGURIDAD SOCIAL,154330
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,010,HOSPITAL PETORCA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,27984064
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,011,HOSPITAL DE QUINTERO,21,GASTOS EN PERSONAL,3371114274
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,011,HOSPITAL DE QUINTERO,22,BIENES Y SERVICIOS DE CONSUMO,1638278544
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,011,HOSPITAL DE QUINTERO,23,PRESTACIONES DE SEGURIDAD SOCIAL,12000
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,011,HOSPITAL DE QUINTERO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,32346583
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,012,HOSPITAL PEÑABLANCA,21,GASTOS EN PERSONAL,5032254256
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,012,HOSPITAL PEÑABLANCA,22,BIENES Y SERVICIOS DE CONSUMO,1855893727
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,012,HOSPITAL PEÑABLANCA,23,PRESTACIONES DE SEGURIDAD SOCIAL,79360
2018,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,012,HOSPITAL PEÑABLANCA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,7605902
2018,27,SERVICIO DE SALUD ACONCAGUA,001,DIRECCIÓN SERVICIO DE SALUD ACONCAGUA,21,GASTOS EN PERSONAL,7047162226
2018,27,SERVICIO DE SALUD ACONCAGUA,001,DIRECCIÓN SERVICIO DE SALUD ACONCAGUA,22,BIENES Y SERVICIOS DE CONSUMO,5857760392
2018,27,SERVICIO DE SALUD ACONCAGUA,001,DIRECCIÓN SERVICIO DE SALUD ACONCAGUA,23,PRESTACIONES DE SEGURIDAD SOCIAL,1763182145
2018,27,SERVICIO DE SALUD ACONCAGUA,001,DIRECCIÓN SERVICIO DE SALUD ACONCAGUA,24,TRANSFERENCIAS CORRIENTES,21255223888
2018,27,SERVICIO DE SALUD ACONCAGUA,001,DIRECCIÓN SERVICIO DE SALUD ACONCAGUA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,169674554
2018,27,SERVICIO DE SALUD ACONCAGUA,001,DIRECCIÓN SERVICIO DE SALUD ACONCAGUA,31,INICIATIVAS DE INVERSION,174095886
2018,27,SERVICIO DE SALUD ACONCAGUA,002,HOSPITAL SAN CAMILO DE SAN FELIPE,21,GASTOS EN PERSONAL,16771027646
2018,27,SERVICIO DE SALUD ACONCAGUA,002,HOSPITAL SAN CAMILO DE SAN FELIPE,22,BIENES Y SERVICIOS DE CONSUMO,8297404801
2018,27,SERVICIO DE SALUD ACONCAGUA,002,HOSPITAL SAN CAMILO DE SAN FELIPE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,5500722850
2018,27,SERVICIO DE SALUD ACONCAGUA,002,HOSPITAL SAN CAMILO DE SAN FELIPE,31,INICIATIVAS DE INVERSION,468424000
2018,27,SERVICIO DE SALUD ACONCAGUA,003,HOSPITAL SAN JUAN DE DIOS DE LOS ANDES,21,GASTOS EN PERSONAL,13758529192
2018,27,SERVICIO DE SALUD ACONCAGUA,003,HOSPITAL SAN JUAN DE DIOS DE LOS ANDES,22,BIENES Y SERVICIOS DE CONSUMO,7118840458
2018,27,SERVICIO DE SALUD ACONCAGUA,003,HOSPITAL SAN JUAN DE DIOS DE LOS ANDES,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,5768906972
2018,27,SERVICIO DE SALUD ACONCAGUA,004,HOSPITAL SAN FRANCISCO DE LLAY LLAY,21,GASTOS EN PERSONAL,2639943651
2018,27,SERVICIO DE SALUD ACONCAGUA,004,HOSPITAL SAN FRANCISCO DE LLAY LLAY,22,BIENES Y SERVICIOS DE CONSUMO,646722754
2018,27,SERVICIO DE SALUD ACONCAGUA,004,HOSPITAL SAN FRANCISCO DE LLAY LLAY,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,36700975
2018,27,SERVICIO DE SALUD ACONCAGUA,005,HOSPITAL SAN ANTONIO DE PUTAENDO,21,GASTOS EN PERSONAL,1580879687
2018,27,SERVICIO DE SALUD ACONCAGUA,005,HOSPITAL SAN ANTONIO DE PUTAENDO,22,BIENES Y SERVICIOS DE CONSUMO,376613816
2018,27,SERVICIO DE SALUD ACONCAGUA,005,HOSPITAL SAN ANTONIO DE PUTAENDO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,126517969
2018,27,SERVICIO DE SALUD ACONCAGUA,006,HOSPITAL PSIQUIÁTRICO DOCTOR PHILIPPE PINEL DE PUT,21,GASTOS EN PERSONAL,6668077826
2018,27,SERVICIO DE SALUD ACONCAGUA,006,HOSPITAL PSIQUIÁTRICO DOCTOR PHILIPPE PINEL DE PUT,22,BIENES Y SERVICIOS DE CONSUMO,2241168005
2018,27,SERVICIO DE SALUD ACONCAGUA,006,HOSPITAL PSIQUIÁTRICO DOCTOR PHILIPPE PINEL DE PUT,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,41402183
2018,27,SERVICIO DE SALUD ACONCAGUA,006,HOSPITAL PSIQUIÁTRICO DOCTOR PHILIPPE PINEL DE PUT,31,INICIATIVAS DE INVERSION,5046050814
2018,27,SERVICIO DE SALUD ACONCAGUA,010,CONSULTORIO GENERAL URBANO DE SAN FELIPE,21,GASTOS EN PERSONAL,2216534728
2018,27,SERVICIO DE SALUD ACONCAGUA,010,CONSULTORIO GENERAL URBANO DE SAN FELIPE,22,BIENES Y SERVICIOS DE CONSUMO,931635790
2018,27,SERVICIO DE SALUD ACONCAGUA,010,CONSULTORIO GENERAL URBANO DE SAN FELIPE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,57701297
2018,27,SERVICIO DE SALUD ACONCAGUA,011,CONSULTORIO GENERAL URBANO Nº 2 DE LOS ANDES,21,GASTOS EN PERSONAL,1860238395
2018,27,SERVICIO DE SALUD ACONCAGUA,011,CONSULTORIO GENERAL URBANO Nº 2 DE LOS ANDES,22,BIENES Y SERVICIOS DE CONSUMO,727518648
2018,27,SERVICIO DE SALUD ACONCAGUA,011,CONSULTORIO GENERAL URBANO Nº 2 DE LOS ANDES,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,79691692
2018,27,SERVICIO DE SALUD ACONCAGUA,012,CONSULTORIO GENERAL URBANO DE LLAY LLAY,21,GASTOS EN PERSONAL,1422762485
2018,27,SERVICIO DE SALUD ACONCAGUA,012,CONSULTORIO GENERAL URBANO DE LLAY LLAY,22,BIENES Y SERVICIOS DE CONSUMO,628759162
2018,27,SERVICIO DE SALUD ACONCAGUA,012,CONSULTORIO GENERAL URBANO DE LLAY LLAY,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,128932736
2018,27,SERVICIO DE SALUD ACONCAGUA,013,CENTRO DE SALUD MENTAL COMUNITARIA SAN FELIPE,21,GASTOS EN PERSONAL,352576452
2018,27,SERVICIO DE SALUD ACONCAGUA,013,CENTRO DE SALUD MENTAL COMUNITARIA SAN FELIPE,22,BIENES Y SERVICIOS DE CONSUMO,31135021
2018,27,SERVICIO DE SALUD ACONCAGUA,013,CENTRO DE SALUD MENTAL COMUNITARIA SAN FELIPE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,3922845
2018,28,SERVICIO DE SALUD O´HIGGINS,001,DIRECCIÓN SERVICIO DE SALUD O´HIGGINS,21,GASTOS EN PERSONAL,13632463727
2018,28,SERVICIO DE SALUD O´HIGGINS,001,DIRECCIÓN SERVICIO DE SALUD O´HIGGINS,22,BIENES Y SERVICIOS DE CONSUMO,13717585959
2018,28,SERVICIO DE SALUD O´HIGGINS,001,DIRECCIÓN SERVICIO DE SALUD O´HIGGINS,23,PRESTACIONES DE SEGURIDAD SOCIAL,217942523
2018,28,SERVICIO DE SALUD O´HIGGINS,001,DIRECCIÓN SERVICIO DE SALUD O´HIGGINS,24,TRANSFERENCIAS CORRIENTES,80484555968
2018,28,SERVICIO DE SALUD O´HIGGINS,001,DIRECCIÓN SERVICIO DE SALUD O´HIGGINS,25,INTEGROS AL FISCO,20487401
2018,28,SERVICIO DE SALUD O´HIGGINS,001,DIRECCIÓN SERVICIO DE SALUD O´HIGGINS,26,OTROS GASTOS CORRIENTES,526917680
2018,28,SERVICIO DE SALUD O´HIGGINS,001,DIRECCIÓN SERVICIO DE SALUD O´HIGGINS,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,4294481738
2018,28,SERVICIO DE SALUD O´HIGGINS,001,DIRECCIÓN SERVICIO DE SALUD O´HIGGINS,31,INICIATIVAS DE INVERSION,3894624097
2018,28,SERVICIO DE SALUD O´HIGGINS,002,HOSPITAL RANCAGUA,21,GASTOS EN PERSONAL,55165956543
2018,28,SERVICIO DE SALUD O´HIGGINS,002,HOSPITAL RANCAGUA,22,BIENES Y SERVICIOS DE CONSUMO,37434343904
2018,28,SERVICIO DE SALUD O´HIGGINS,002,HOSPITAL RANCAGUA,23,PRESTACIONES DE SEGURIDAD SOCIAL,1105683235
2018,28,SERVICIO DE SALUD O´HIGGINS,002,HOSPITAL RANCAGUA,26,OTROS GASTOS CORRIENTES,46020509
2018,28,SERVICIO DE SALUD O´HIGGINS,002,HOSPITAL RANCAGUA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,26890703
2018,28,SERVICIO DE SALUD O´HIGGINS,003,HOSPITAL GRANEROS,21,GASTOS EN PERSONAL,2835834079
2018,28,SERVICIO DE SALUD O´HIGGINS,003,HOSPITAL GRANEROS,22,BIENES Y SERVICIOS DE CONSUMO,732489395
2018,28,SERVICIO DE SALUD O´HIGGINS,003,HOSPITAL GRANEROS,23,PRESTACIONES DE SEGURIDAD SOCIAL,59666896
2018,28,SERVICIO DE SALUD O´HIGGINS,003,HOSPITAL GRANEROS,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,1457074
2018,28,SERVICIO DE SALUD O´HIGGINS,004,HOSPITAL COÍNCO,21,GASTOS EN PERSONAL,1671323985
2018,28,SERVICIO DE SALUD O´HIGGINS,004,HOSPITAL COÍNCO,22,BIENES Y SERVICIOS DE CONSUMO,431728709
2018,28,SERVICIO DE SALUD O´HIGGINS,004,HOSPITAL COÍNCO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,5879196
2018,28,SERVICIO DE SALUD O´HIGGINS,005,HOSPITAL PEUMO,21,GASTOS EN PERSONAL,2198006976
2018,28,SERVICIO DE SALUD O´HIGGINS,005,HOSPITAL PEUMO,22,BIENES Y SERVICIOS DE CONSUMO,731765902
2018,28,SERVICIO DE SALUD O´HIGGINS,005,HOSPITAL PEUMO,23,PRESTACIONES DE SEGURIDAD SOCIAL,59668503
2018,28,SERVICIO DE SALUD O´HIGGINS,005,HOSPITAL PEUMO,26,OTROS GASTOS CORRIENTES,19000
2018,28,SERVICIO DE SALUD O´HIGGINS,005,HOSPITAL PEUMO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,6362370
2018,28,SERVICIO DE SALUD O´HIGGINS,006,HOSPITAL DE RENGO,21,GASTOS EN PERSONAL,5823828885
2018,28,SERVICIO DE SALUD O´HIGGINS,006,HOSPITAL DE RENGO,22,BIENES Y SERVICIOS DE CONSUMO,9831069579
2018,28,SERVICIO DE SALUD O´HIGGINS,006,HOSPITAL DE RENGO,23,PRESTACIONES DE SEGURIDAD SOCIAL,53029042
2018,28,SERVICIO DE SALUD O´HIGGINS,006,HOSPITAL DE RENGO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,10258423
2018,28,SERVICIO DE SALUD O´HIGGINS,007,HOSPITAL SAN VICENTE,21,GASTOS EN PERSONAL,3744438544
2018,28,SERVICIO DE SALUD O´HIGGINS,007,HOSPITAL SAN VICENTE,22,BIENES Y SERVICIOS DE CONSUMO,2239920590
2018,28,SERVICIO DE SALUD O´HIGGINS,007,HOSPITAL SAN VICENTE,23,PRESTACIONES DE SEGURIDAD SOCIAL,117179245
2018,28,SERVICIO DE SALUD O´HIGGINS,007,HOSPITAL SAN VICENTE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,9980000
2018,28,SERVICIO DE SALUD O´HIGGINS,008,HOSPITAL PICHIDEGUA,21,GASTOS EN PERSONAL,1492102170
2018,28,SERVICIO DE SALUD O´HIGGINS,008,HOSPITAL PICHIDEGUA,22,BIENES Y SERVICIOS DE CONSUMO,411294626
2018,28,SERVICIO DE SALUD O´HIGGINS,008,HOSPITAL PICHIDEGUA,23,PRESTACIONES DE SEGURIDAD SOCIAL,28286735
2018,28,SERVICIO DE SALUD O´HIGGINS,008,HOSPITAL PICHIDEGUA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,2553782
2018,28,SERVICIO DE SALUD O´HIGGINS,009,HOSPITAL SAN FERNANDO,21,GASTOS EN PERSONAL,14230416769
2018,28,SERVICIO DE SALUD O´HIGGINS,009,HOSPITAL SAN FERNANDO,22,BIENES Y SERVICIOS DE CONSUMO,11206358693
2018,28,SERVICIO DE SALUD O´HIGGINS,009,HOSPITAL SAN FERNANDO,23,PRESTACIONES DE SEGURIDAD SOCIAL,579704937
2018,28,SERVICIO DE SALUD O´HIGGINS,009,HOSPITAL SAN FERNANDO,26,OTROS GASTOS CORRIENTES,11237540
2018,28,SERVICIO DE SALUD O´HIGGINS,009,HOSPITAL SAN FERNANDO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,14157601
2018,28,SERVICIO DE SALUD O´HIGGINS,010,HOSPITAL CHIMBARONGO,21,GASTOS EN PERSONAL,2684014759
2018,28,SERVICIO DE SALUD O´HIGGINS,010,HOSPITAL CHIMBARONGO,22,BIENES Y SERVICIOS DE CONSUMO,850229357
2018,28,SERVICIO DE SALUD O´HIGGINS,010,HOSPITAL CHIMBARONGO,23,PRESTACIONES DE SEGURIDAD SOCIAL,10615704
2018,28,SERVICIO DE SALUD O´HIGGINS,010,HOSPITAL CHIMBARONGO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,6030513
2018,28,SERVICIO DE SALUD O´HIGGINS,011,HOSPITAL NANCAGUA,21,GASTOS EN PERSONAL,1514048065
2018,28,SERVICIO DE SALUD O´HIGGINS,011,HOSPITAL NANCAGUA,22,BIENES Y SERVICIOS DE CONSUMO,387985460
2018,28,SERVICIO DE SALUD O´HIGGINS,011,HOSPITAL NANCAGUA,23,PRESTACIONES DE SEGURIDAD SOCIAL,37500120
2018,28,SERVICIO DE SALUD O´HIGGINS,011,HOSPITAL NANCAGUA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,5319025
2018,28,SERVICIO DE SALUD O´HIGGINS,012,HOSPITAL SANTA CRUZ,21,GASTOS EN PERSONAL,7748051838
2018,28,SERVICIO DE SALUD O´HIGGINS,012,HOSPITAL SANTA CRUZ,22,BIENES Y SERVICIOS DE CONSUMO,6645468030
2018,28,SERVICIO DE SALUD O´HIGGINS,012,HOSPITAL SANTA CRUZ,23,PRESTACIONES DE SEGURIDAD SOCIAL,239751073
2018,28,SERVICIO DE SALUD O´HIGGINS,012,HOSPITAL SANTA CRUZ,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,18409426
2018,28,SERVICIO DE SALUD O´HIGGINS,013,HOSPITAL MARCHIGUE,21,GASTOS EN PERSONAL,1133613450
2018,28,SERVICIO DE SALUD O´HIGGINS,013,HOSPITAL MARCHIGUE,22,BIENES Y SERVICIOS DE CONSUMO,400934483
2018,28,SERVICIO DE SALUD O´HIGGINS,013,HOSPITAL MARCHIGUE,23,PRESTACIONES DE SEGURIDAD SOCIAL,75746510
2018,28,SERVICIO DE SALUD O´HIGGINS,013,HOSPITAL MARCHIGUE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,6419597
2018,28,SERVICIO DE SALUD O´HIGGINS,014,HOSPITAL PICHILEMU,21,GASTOS EN PERSONAL,1934831140
2018,28,SERVICIO DE SALUD O´HIGGINS,014,HOSPITAL PICHILEMU,22,BIENES Y SERVICIOS DE CONSUMO,957846749
2018,28,SERVICIO DE SALUD O´HIGGINS,014,HOSPITAL PICHILEMU,23,PRESTACIONES DE SEGURIDAD SOCIAL,28153173
2018,28,SERVICIO DE SALUD O´HIGGINS,014,HOSPITAL PICHILEMU,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,6250528
2018,28,SERVICIO DE SALUD O´HIGGINS,015,HOSPITAL DE LOLOL,21,GASTOS EN PERSONAL,1144185615
2018,28,SERVICIO DE SALUD O´HIGGINS,015,HOSPITAL DE LOLOL,22,BIENES Y SERVICIOS DE CONSUMO,414813336
2018,28,SERVICIO DE SALUD O´HIGGINS,015,HOSPITAL DE LOLOL,23,PRESTACIONES DE SEGURIDAD SOCIAL,59314211
2018,28,SERVICIO DE SALUD O´HIGGINS,015,HOSPITAL DE LOLOL,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,6353479
2018,28,SERVICIO DE SALUD O´HIGGINS,016,HOSPITAL DE LITUECHE,21,GASTOS EN PERSONAL,1288375238
2018,28,SERVICIO DE SALUD O´HIGGINS,016,HOSPITAL DE LITUECHE,22,BIENES Y SERVICIOS DE CONSUMO,367123311
2018,28,SERVICIO DE SALUD O´HIGGINS,016,HOSPITAL DE LITUECHE,26,OTROS GASTOS CORRIENTES,167496
2018,28,SERVICIO DE SALUD O´HIGGINS,016,HOSPITAL DE LITUECHE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,3865583
2018,29,SERVICIO DE SALUD MAULE,001,DIRECCIÓN SERVICIO DE SALUD MAULE,21,GASTOS EN PERSONAL,15153934450
2018,29,SERVICIO DE SALUD MAULE,001,DIRECCIÓN SERVICIO DE SALUD MAULE,22,BIENES Y SERVICIOS DE CONSUMO,20134234250
2018,29,SERVICIO DE SALUD MAULE,001,DIRECCIÓN SERVICIO DE SALUD MAULE,23,PRESTACIONES DE SEGURIDAD SOCIAL,253148569
2018,29,SERVICIO DE SALUD MAULE,001,DIRECCIÓN SERVICIO DE SALUD MAULE,24,TRANSFERENCIAS CORRIENTES,119498422499
2018,29,SERVICIO DE SALUD MAULE,001,DIRECCIÓN SERVICIO DE SALUD MAULE,26,OTROS GASTOS CORRIENTES,8094989
2018,29,SERVICIO DE SALUD MAULE,001,DIRECCIÓN SERVICIO DE SALUD MAULE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,1093928135
2018,29,SERVICIO DE SALUD MAULE,001,DIRECCIÓN SERVICIO DE SALUD MAULE,31,INICIATIVAS DE INVERSION,11285685006
2018,29,SERVICIO DE SALUD MAULE,002,HOSPITAL CURICÓ,21,GASTOS EN PERSONAL,24579216016
2018,29,SERVICIO DE SALUD MAULE,002,HOSPITAL CURICÓ,22,BIENES Y SERVICIOS DE CONSUMO,20469806027
2018,29,SERVICIO DE SALUD MAULE,002,HOSPITAL CURICÓ,23,PRESTACIONES DE SEGURIDAD SOCIAL,1066623249
2018,29,SERVICIO DE SALUD MAULE,002,HOSPITAL CURICÓ,26,OTROS GASTOS CORRIENTES,9000000
2018,29,SERVICIO DE SALUD MAULE,002,HOSPITAL CURICÓ,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,777067152
2018,29,SERVICIO DE SALUD MAULE,003,HOSPITAL DE TENO,21,GASTOS EN PERSONAL,2158300440
2018,29,SERVICIO DE SALUD MAULE,003,HOSPITAL DE TENO,22,BIENES Y SERVICIOS DE CONSUMO,517355858
2018,29,SERVICIO DE SALUD MAULE,003,HOSPITAL DE TENO,23,PRESTACIONES DE SEGURIDAD SOCIAL,63489387
2018,29,SERVICIO DE SALUD MAULE,003,HOSPITAL DE TENO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,2529697
2018,29,SERVICIO DE SALUD MAULE,004,HOSPITAL MOLINA,21,GASTOS EN PERSONAL,3275851589
2018,29,SERVICIO DE SALUD MAULE,004,HOSPITAL MOLINA,22,BIENES Y SERVICIOS DE CONSUMO,682133685
2018,29,SERVICIO DE SALUD MAULE,004,HOSPITAL MOLINA,23,PRESTACIONES DE SEGURIDAD SOCIAL,218361485
2018,29,SERVICIO DE SALUD MAULE,004,HOSPITAL MOLINA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,12667990
2018,29,SERVICIO DE SALUD MAULE,005,HOSPITAL HUALANE,21,GASTOS EN PERSONAL,1414358192
2018,29,SERVICIO DE SALUD MAULE,005,HOSPITAL HUALANE,22,BIENES Y SERVICIOS DE CONSUMO,405978753
2018,29,SERVICIO DE SALUD MAULE,005,HOSPITAL HUALANE,23,PRESTACIONES DE SEGURIDAD SOCIAL,151714718
2018,29,SERVICIO DE SALUD MAULE,005,HOSPITAL HUALANE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,11209649
2018,29,SERVICIO DE SALUD MAULE,006,HOSPITAL LICANTÉN,21,GASTOS EN PERSONAL,1450982812
2018,29,SERVICIO DE SALUD MAULE,006,HOSPITAL LICANTÉN,22,BIENES Y SERVICIOS DE CONSUMO,398744490
2018,29,SERVICIO DE SALUD MAULE,006,HOSPITAL LICANTÉN,23,PRESTACIONES DE SEGURIDAD SOCIAL,57073574
2018,29,SERVICIO DE SALUD MAULE,006,HOSPITAL LICANTÉN,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,7583258
2018,29,SERVICIO DE SALUD MAULE,007,HOSPITAL TALCA,21,GASTOS EN PERSONAL,60325511436
2018,29,SERVICIO DE SALUD MAULE,007,HOSPITAL TALCA,22,BIENES Y SERVICIOS DE CONSUMO,34556712359
2018,29,SERVICIO DE SALUD MAULE,007,HOSPITAL TALCA,23,PRESTACIONES DE SEGURIDAD SOCIAL,1784167848
2018,29,SERVICIO DE SALUD MAULE,007,HOSPITAL TALCA,26,OTROS GASTOS CORRIENTES,124141482
2018,29,SERVICIO DE SALUD MAULE,007,HOSPITAL TALCA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,1000963246
2018,29,SERVICIO DE SALUD MAULE,008,HOSPITAL CUREPTO,21,GASTOS EN PERSONAL,1693249073
2018,29,SERVICIO DE SALUD MAULE,008,HOSPITAL CUREPTO,22,BIENES Y SERVICIOS DE CONSUMO,331152014
2018,29,SERVICIO DE SALUD MAULE,008,HOSPITAL CUREPTO,23,PRESTACIONES DE SEGURIDAD SOCIAL,6617688
2018,29,SERVICIO DE SALUD MAULE,008,HOSPITAL CUREPTO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,6453727
2018,29,SERVICIO DE SALUD MAULE,009,HOSPITAL CONSTITUCIÓN,21,GASTOS EN PERSONAL,5168506882
2018,29,SERVICIO DE SALUD MAULE,009,HOSPITAL CONSTITUCIÓN,22,BIENES Y SERVICIOS DE CONSUMO,1605836685
2018,29,SERVICIO DE SALUD MAULE,009,HOSPITAL CONSTITUCIÓN,23,PRESTACIONES DE SEGURIDAD SOCIAL,95907764
2018,29,SERVICIO DE SALUD MAULE,009,HOSPITAL CONSTITUCIÓN,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,19845615
2018,29,SERVICIO DE SALUD MAULE,010,HOSPITAL LINARES,21,GASTOS EN PERSONAL,20666216149
2018,29,SERVICIO DE SALUD MAULE,010,HOSPITAL LINARES,22,BIENES Y SERVICIOS DE CONSUMO,10771246526
